_id,id,pin,address,owner,parc_sq_ft,class,zoned_as,inventory_type,current_status,acquisition_method,acquisition_date,last_updated,latitude,longitude,census_tract,neighborhood_name,council_district,ward,fire_zone,police_zone,dpw_streets,dpw_enviro,dpw_parks
5989300,174607,0035K00060000000,1715 ALVERADO AVE,City of Pittsburgh,3000,Vacant Land,P,Park,Permanent City Ownership,Treasurer Sale,1947-06-02,2017-02-23,40.4081828195,-80.0279522804,42003192000,Beechview,4,19,4-28,6,5,Southern,Emerald
5989301,174608,0035K00061000000,1717 ALVERADO AVE,City of Pittsburgh,3000,Vacant Land,P,Park,Permanent City Ownership,Treasurer Sale,1947-06-02,2017-02-23,40.4081024029,-80.0279491855,42003192000,Beechview,4,19,4-28,6,5,Southern,Emerald
5989302,174609,0035K00062000000,1719 ALVERADO AVE,City of Pittsburgh,3000,Vacant Land,P,Park,Permanent City Ownership,Treasurer Sale,1947-06-02,2017-02-23,40.4080222838,-80.0279384109,42003192000,Beechview,4,19,4-28,6,5,Southern,Emerald
5989303,174610,0035K00063000000,1721 ALVERADO AVE,City of Pittsburgh,3000,Vacant Land,P,Park,Permanent City Ownership,Treasurer Sale,1947-06-02,2017-02-23,40.4079388951,-80.0279356376,42003192000,Beechview,4,19,4-28,6,5,Southern,Emerald
5989304,174611,0035K00064000000,1723 ALVERADO AVE,City of Pittsburgh,3000,Vacant Land,P,Park,Permanent City Ownership,Treasurer Sale,1947-06-02,2017-02-23,40.4078570559,-80.0279336026,42003192000,Beechview,4,19,4-28,6,5,Southern,Emerald
5989305,174631,0035P00230000000,1905 PAULINE AVE,City of Pittsburgh,43560,Not Classified,P,Park,Permanent City Ownership,,1951-06-03,2017-02-23,40.4047362484,-80.0259998723,42003192000,Beechview,4,19,4-28,6,5,Southern,Emerald
5989306,174632,0035P00243000000,2153 PALM BEACH AVE,City of Pittsburgh,20894,Vacant Land,P,Park,Permanent City Ownership,Treasurer Sale,1943-04-24,2017-02-23,40.4041203186,-80.0258456144,42003192000,Beechview,4,19,4-28,6,5,Southern,Emerald
5989307,920141,0036M00281000000,1001 CARNAHAN RD,City of Pittsburgh,43560,Building,R1D-L,Park,Permanent City Ownership,,,2017-02-28,40.4069730772,-80.03660759,42003202300,Banksville,2,20,4-9,6,5,Northern,Emerald
5989308,174653,0039J00188000000,0314 GLENDON ST,City of Pittsburgh,13988,Vacant Land,R1D-L,Park,Permanent City Ownership,Treasurer Sale,1983-07-18,2017-02-23,40.4260569702,-80.064918592,42003562800,Oakwood,2,28,1-19,6,5,Northern,Emerald
5989309,183499,0039N00001000000,0000  GLENDON ST,City of Pittsburgh,2750,Vacant Land,R1D-L,Park,Permanent City Ownership,Treasurer Sale,1944-08-10,2017-02-23,40.4259146217,-80.0661301236,42003562800,Oakwood,2,28,1-19,6,5,Northern,Emerald
5989310,183500,0039N00002000000,0318  GLENDON ST,City of Pittsburgh,2750,Vacant Land,R1D-L,Park,Permanent City Ownership,Treasurer Sale,1969-06-02,2017-02-23,40.4259483186,-80.0660468697,42003562800,Oakwood,2,28,1-19,6,5,Northern,Emerald
5989311,183501,0039N00003000000,0316  GLENDON ST,City of Pittsburgh,2750,Vacant Land,R1D-L,Park,Permanent City Ownership,Treasurer Sale,1962-06-26,2017-02-23,40.4259831375,-80.0659597771,42003562800,Oakwood,2,28,1-19,6,5,Northern,Emerald
5989312,174656,0039N00008000000,0311 GLENDON ST,City of Pittsburgh,6148,Vacant Land,R1D-L,Park,Permanent City Ownership,Treasurer Sale,1950-06-05,2017-02-23,40.4258020081,-80.0651213785,42003562800,Oakwood,2,28,1-19,6,5,Northern,Emerald
5989313,174657,0039N00009000000,0313 GLENDON ST,City of Pittsburgh,2400,Vacant Land,R1D-L,Park,Permanent City Ownership,Treasurer Sale,1944-08-10,2017-02-23,40.4257082715,-80.0652767809,42003562800,Oakwood,2,28,1-19,6,5,Northern,Emerald
5989314,174658,0039N00010000000,0315 GLENDON ST,City of Pittsburgh,4400,Vacant Land,R1D-L,Park,Permanent City Ownership,Treasurer Sale,1945-06-04,2017-02-23,40.4256542693,-80.0653306579,42003562800,Oakwood,2,28,1-19,6,5,Northern,Emerald
5989315,174659,0039N00012000000,0317 GLENDON ST,City of Pittsburgh,2750,Vacant Land,R1D-L,Park,Permanent City Ownership,Treasurer Sale,1950-06-05,2017-02-23,40.425692583,-80.065535444,42003562800,Oakwood,2,28,1-19,6,5,Northern,Emerald
5989316,174660,0039N00013000000,0319 GLENDON ST,City of Pittsburgh,2750,Vacant Land,R1D-L,Park,Permanent City Ownership,Treasurer Sale,1945-06-04,2017-02-23,40.4256598357,-80.0656168277,42003562800,Oakwood,2,28,1-19,6,5,Northern,Emerald
5989317,174661,0039N00017000000,0321 GLENDON ST,City of Pittsburgh,3750,Vacant Land,R1D-L,Park,Permanent City Ownership,Treasurer Sale,1950-06-05,2017-02-23,40.4255864697,-80.0657681327,42003562800,Oakwood,2,28,1-19,6,5,Northern,Emerald
5989318,174662,0039N00021000000,323 GLENDON ST,City of Pittsburgh,8250,Vacant Land,R1D-L,Park,Permanent City Ownership,,1983-02-02,2017-02-23,40.4254808549,-80.0659930056,42003562800,Oakwood,2,28,1-19,6,5,Northern,Emerald
5989319,174663,0039N00030000000,0330 NOBLESTOWN RD,City of Pittsburgh,6225,Vacant Land,R1D-L,Park,Permanent City Ownership,Treasurer Sale,1950-06-05,2017-02-23,40.4251381517,-80.0657711737,42003562800,Oakwood,2,28,1-19,6,5,Northern,Emerald
5989320,174664,0039N00034000000,332 NOBLESTOWN RD,City of Pittsburgh,2794,Vacant Land,R1D-L,Park,Permanent City Ownership,,1983-01-27,2017-02-23,40.4252281394,-80.0656814851,42003562800,Oakwood,2,28,1-19,6,5,Northern,Emerald
5989321,174665,0039N00035000000,334 NOBLESTOWN RD,City of Pittsburgh,1600,Vacant Land,R1D-L,Park,Permanent City Ownership,Treasurer Sale,1944-06-05,2017-02-23,40.4252720367,-80.0656133882,42003562800,Oakwood,2,28,1-19,6,5,Northern,Emerald
5989322,174666,0039N00036000000,0336 NOBLESTOWN RD,City of Pittsburgh,2375,Vacant Land,R1D-L,Park,Permanent City Ownership,Treasurer Sale,1956-06-04,2017-02-23,40.4253209823,-80.0655456201,42003562800,Oakwood,2,28,1-19,6,5,Northern,Emerald
5989323,174667,0039N00037000000,0338 NOBLESTOWN RD,City of Pittsburgh,6038,Building,R1D-L,Park,Permanent City Ownership,Treasurer Sale,1950-06-05,2017-02-23,40.4254194615,-80.0653891911,42003562800,Oakwood,2,28,1-19,6,5,Northern,Emerald
5989324,174730,0040G00185000000,0301 STRATMORE ST,City of Pittsburgh,10000,Not Classified,R2-L,Park,Permanent City Ownership,Purchase,1972-08-05,2017-02-23,40.4396378574,-80.0562030925,42003281500,Crafton Heights,2,28,1-18,6,5,Northern,Emerald
5989325,174731,0040G00205000000,0201 STRATMORE ST,City of Pittsburgh,10000,Not Classified,R2-L,Park,Permanent City Ownership,Purchase,1972-08-05,2017-02-23,40.4393408856,-80.056033803,42003281500,Crafton Heights,2,28,1-18,6,5,Northern,Emerald
5989326,174734,0040H00118000000,1249 CLAIRHAVEN ST,City of Pittsburgh,274646,Not Classified,P,Park,Permanent City Ownership,Treasurer Sale,1949-06-06,2017-02-23,40.4386608168,-80.0524536757,42003281500,Crafton Heights,2,28,1-18,6,5,Northern,Emerald
5989327,174735,0040H00159000000,0109 ARNOLD ST,City of Pittsburgh,141570,Vacant Land,P,Park,Permanent City Ownership,Treasurer Sale,1949-06-06,2017-02-23,40.4396233389,-80.0515642437,42003281500,Crafton Heights,2,28,1-18,6,5,Northern,Emerald
5989328,174736,0040H00163000000,0111 ARNOLD ST,City of Pittsburgh,98010,Vacant Land,P,Park,Permanent City Ownership,Treasurer Sale,1949-06-06,2017-02-23,40.4397434562,-80.0513874167,42003281500,Crafton Heights,2,28,1-18,6,5,Northern,Emerald
5989329,174740,0040L00193000000,1430 PRESTON ST,City of Pittsburgh,5500,Vacant Land,R1D-L,Park,Permanent City Ownership,Treasurer Sale,1944-06-05,2017-02-23,40.4361934394,-80.0565286186,42003563100,Westwood,2,28,1-18,6,5,Northern,Emerald
5989330,174741,0040L00194000000,108 CROTZER AVE,City of Pittsburgh,1842,Vacant Land,R1D-L,Park,Permanent City Ownership,Treasurer Sale,1956-06-04,2017-02-23,40.4361877928,-80.0566653991,42003563100,Westwood,2,28,1-18,6,5,Northern,Emerald
5989331,174742,0040L00198000000,116 CROTZER AVE,City of Pittsburgh,13662,Not Classified,R1D-L,Park,Permanent City Ownership,Treasurer Sale,1944-06-05,2017-02-23,40.4361991694,-80.0568441432,42003563100,Westwood,2,28,1-18,6,5,Northern,Emerald
5989332,174754,0041A00063000000,1320 MUTUAL ST,City of Pittsburgh,6440,Vacant Land,P,Park,Permanent City Ownership,Treasurer Sale,1950-06-06,2017-02-23,40.4521337691,-80.0640394055,42003202200,Sheraden,2,20,1-16,6,5,Northern,Emerald
5989333,174755,0041A00068000000,1328 MUTUAL ST,City of Pittsburgh,7400,Vacant Land,P,Park,Permanent City Ownership,Treasurer Sale,1949-06-06,2017-02-23,40.4518470402,-80.0642299131,42003202200,Sheraden,2,20,1-16,6,5,Northern,Emerald
5989334,920143,0042D00209000000,0 FRUSTUM ST,City of Pittsburgh,5000,Vacant Land,R1D-H,Park,Permanent City Ownership,,,2017-02-28,40.4606793314,-80.0508036146,42003562500,Esplen,2,20,1-27,6,5,Northern,Emerald
5989335,920144,0042D00210000000,121 FRUSTUM ST,City of Pittsburgh,1666,Vacant Land,R1D-H,Park,Permanent City Ownership,,,2017-02-28,40.4607487865,-80.0507301535,42003562500,Esplen,2,20,1-27,6,5,Northern,Emerald
5989336,174839,0042E00001000000,1011 HUXLEY ST,City of Pittsburgh,21332,Vacant Land,P,Park,Permanent City Ownership,Treasurer Sale,1950-06-05,2017-02-23,40.4584861006,-80.0660802752,42003202200,Sheraden,2,20,1-16,6,5,Northern,Emerald
5989337,174840,0042E00013000000,1007 HUXLEY ST,City of Pittsburgh,6000,Vacant Land,P,Park,Permanent City Ownership,Treasurer Sale,1943-06-07,2017-02-23,40.4591379321,-80.0658622915,42003202200,Sheraden,2,20,1-16,6,5,Northern,Emerald
5989338,174841,0042E00016000000,1009 HUXLEY ST,City of Pittsburgh,4975,Vacant Land,P,Park,Permanent City Ownership,Treasurer Sale,1943-06-07,2017-02-23,40.4592777426,-80.0658444509,42003202200,Sheraden,2,20,1-16,6,5,Northern,Emerald
5989339,174843,0042E00046000000,1108 CRISS ST,City of Pittsburgh,7000,Vacant Land,P,Park,Permanent City Ownership,Treasurer Sale,1950-06-05,2017-02-23,40.4582989811,-80.0658474646,42003202200,Sheraden,2,20,1-16,6,5,Northern,Emerald
5989340,174844,0042E00049000000,1110 CRESS ST,City of Pittsburgh,6000,Vacant Land,P,Park,Permanent City Ownership,Treasurer Sale,1956-06-04,2017-02-23,40.4581948225,-80.0660369783,42003202200,Sheraden,2,20,1-16,6,5,Northern,Emerald
5989341,174846,0042F00010000000,0000 CANOPOLIS ST,City of Pittsburgh,707414,Not Classified,P,Park,Permanent City Ownership,,1914-01-02,2017-02-23,40.4574557568,-80.0590865692,42003562500,Sheraden,2,20,1-16,6,5,Northern,Emerald
5989342,174847,0042F00202000000,3305 SLOPE ST,City of Pittsburgh,5138,Vacant Land,P,Park,Permanent City Ownership,Treasurer Sale,1950-06-06,2017-02-23,40.4588897516,-80.0580230523,42003562500,Sheraden,2,20,1-16,6,5,Northern,Emerald
5989343,174848,0042F00203000000,3307 SLOPE ST,City of Pittsburgh,2563,Vacant Land,P,Park,Permanent City Ownership,Treasurer Sale,1968-06-03,2017-02-23,40.458968822,-80.0580931637,42003562500,Sheraden,2,20,1-16,6,5,Northern,Emerald
5989344,174849,0042F00204000000,3309 SLOPE ST,City of Pittsburgh,4329,Vacant Land,P,Park,Permanent City Ownership,Treasurer Sale,1945-06-04,2017-02-23,40.4590364751,-80.058131888,42003562500,Sheraden,2,20,1-16,6,5,Northern,Emerald
5989345,174850,0042F00206000000,3311 SLOPE ST,City of Pittsburgh,7600,Vacant Land,P,Park,Permanent City Ownership,Treasurer Sale,1953-06-01,2017-02-23,40.4591348658,-80.0581906438,42003562500,Sheraden,2,20,1-16,6,5,Northern,Emerald
5989346,174851,0042F00207000000,3313 SLOPE ST,City of Pittsburgh,2038,Vacant Land,P,Park,Permanent City Ownership,Treasurer Sale,1950-06-06,2017-02-23,40.4592309404,-80.0582452373,42003562500,Sheraden,2,20,1-16,6,5,Northern,Emerald
5989347,174852,0042F00208000000,3319 SLOPE ST,City of Pittsburgh,3273,Vacant Land,P,Park,Permanent City Ownership,Treasurer Sale,1945-06-04,2017-02-23,40.4592949504,-80.0582803036,42003562500,Sheraden,2,20,1-16,6,5,Northern,Emerald
5989348,174875,0042G00314000000,0000 SLOPE ST,City of Pittsburgh,6820,Vacant Land,P,Park,Permanent City Ownership,Treasurer Sale,1945-06-04,2017-02-23,40.4586037504,-80.0574490537,42003562500,Sheraden,2,20,1-16,6,5,Northern,Emerald
5989349,174876,0042G00322000000,0529 WYNCOTTE ST,City of Pittsburgh,3069,Vacant Land,P,Park,Permanent City Ownership,Treasurer Sale,1959-06-01,2017-02-23,40.4581988316,-80.0570924282,42003562500,Sheraden,2,20,1-16,6,5,Northern,Emerald
5989350,174877,0042G00323000000,0531 WYNCOTTE ST,City of Pittsburgh,11895,Vacant Land,P,Park,Permanent City Ownership,Treasurer Sale,1956-06-04,2017-02-23,40.4581985217,-80.0568216893,42003562500,Sheraden,2,20,1-16,6,5,Northern,Emerald
5989351,174913,0042K00072000000,0806 FAIRDALE ST,City of Pittsburgh,9005,Vacant Land,P,Park,Permanent City Ownership,,1958-04-11,2017-02-23,40.4564969968,-80.059600238,42003562500,Sheraden,2,20,1-16,6,5,Northern,Emerald
5989352,174914,0042K00076000000,3205 ADON ST,City of Pittsburgh,9472,Vacant Land,P,Park,Permanent City Ownership,Treasurer Sale,1949-06-06,2017-02-23,40.4566641143,-80.0596972608,42003562500,Sheraden,2,20,1-16,6,5,Northern,Emerald
5989353,174915,0042K00082000000,3207 ADON ST,City of Pittsburgh,25290,Vacant Land,P,Park,Permanent City Ownership,Treasurer Sale,1943-06-07,2017-02-23,40.4568823449,-80.0597807533,42003562500,Sheraden,2,20,1-16,6,5,Northern,Emerald
5989354,174916,0042K00095000000,0830 FAIRDALE ST,City of Pittsburgh,28500,Vacant Land,P,Park,Permanent City Ownership,Treasurer Sale,1949-06-06,2017-02-23,40.4563930226,-80.0600814882,42003562500,Sheraden,2,20,1-16,6,5,Northern,Emerald
5989355,174918,0042K00111000000,0918 FAIRDALE ST,City of Pittsburgh,6500,Vacant Land,P,Park,Permanent City Ownership,Treasurer Sale,1943-06-07,2017-02-23,40.455683075,-80.0611645072,42003562500,Sheraden,2,20,1-16,6,5,Northern,Emerald
5989356,174919,0042K00123000000,3230 ALLENDALE ST,City of Pittsburgh,111514,Vacant Land,P,Park,Permanent City Ownership,Treasurer Sale,1950-06-06,2017-02-23,40.4561639886,-80.0611725099,42003562500,Sheraden,2,20,1-16,6,5,Northern,Emerald
5989357,174920,0042K00130000000,3232 ALLENDALE ST,City of Pittsburgh,5495,Vacant Land,P,Park,Permanent City Ownership,Treasurer Sale,1945-06-04,2017-02-23,40.456299916,-80.0616915868,42003562500,Sheraden,2,20,1-16,6,5,Northern,Emerald
5989358,174921,0042K00131000000,0000 ALLENDALE ST,City of Pittsburgh,3240,Vacant Land,P,Park,Permanent City Ownership,Treasurer Sale,1943-06-07,2017-02-23,40.4563799916,-80.0618043961,42003562500,Sheraden,2,20,1-16,6,5,Northern,Emerald
5989359,174922,0042K00136000000,3231 FRANCISCO ST,City of Pittsburgh,11353,Vacant Land,P,Park,Permanent City Ownership,Treasurer Sale,1945-06-04,2017-02-23,40.4564581575,-80.0613209583,42003562500,Sheraden,2,20,1-16,6,5,Northern,Emerald
5989360,174923,0042K00137000000,3229 FRANCISCO ST,City of Pittsburgh,3825,Vacant Land,P,Park,Permanent City Ownership,Treasurer Sale,1950-06-06,2017-02-23,40.4565797379,-80.061474519,42003562500,Sheraden,2,20,1-16,6,5,Northern,Emerald
5989361,174924,0042K00161000000,3238 FRANCISCO ST,City of Pittsburgh,3825,Vacant Land,P,Park,Permanent City Ownership,,1959-01-08,2017-02-23,40.4567985481,-80.061112959,42003562500,Sheraden,2,20,1-16,6,5,Northern,Emerald
5989362,174925,0042K00162000000,3230 FRANCISCO ST,City of Pittsburgh,3825,Vacant Land,P,Park,Permanent City Ownership,Treasurer Sale,1950-06-06,2017-02-23,40.4567262183,-80.0610433367,42003562500,Sheraden,2,20,1-16,6,5,Northern,Emerald
5989363,174926,0042K00163000000,0000 FRANCISCO ST,City of Pittsburgh,18148,Vacant Land,P,Park,Permanent City Ownership,Treasurer Sale,1945-06-04,2017-02-23,40.4565742118,-80.0608341072,42003562500,Sheraden,2,20,1-16,6,5,Northern,Emerald
5989364,174927,0042K00175000000,3231 CANOPOLIS ST,City of Pittsburgh,27746,Vacant Land,P,Park,Permanent City Ownership,Treasurer Sale,1950-06-06,2017-02-23,40.4568132158,-80.0605480093,42003562500,Sheraden,2,20,1-16,6,5,Northern,Emerald
5989365,174928,0042L00296000000,720 SHERWOOD AVE,City of Pittsburgh,18216,Not Classified,P,Park,Permanent City Ownership,Purchase,1974-06-14,2017-02-23,40.4551841917,-80.0565240571,42003562500,Sheraden,2,20,1-16,6,5,Northern,Emerald
5989366,174943,0042R00004000000,0771 SHERWOOD AVE,City of Pittsburgh,750,Vacant Land,R2-M,Park,Permanent City Ownership,,2000-08-30,2017-02-23,40.4550348108,-80.056963737,42003562500,Sheraden,2,20,1-16,6,5,Northern,Emerald
5989367,175071,0045M00124000000,0007 CROSS ST,City of Pittsburgh,1054,Vacant Land,R1D-H,Park,Permanent City Ownership,Treasurer Sale,1962-06-26,2017-02-23,40.4651281466,-80.0202346468,42003261400,Perry South,6,26,1-12,1,1,Northern,Riverview
5989368,175072,0045M00125000000,0007 CROSS ST,City of Pittsburgh,1003,Not Classified,R1D-H,Park,Permanent City Ownership,,1965-07-02,2017-02-23,40.4651367953,-80.0201872487,42003261400,Perry South,6,26,1-12,1,1,Northern,Riverview
5989369,175073,0045M00126000000,0047 STRAUSS ST,City of Pittsburgh,3580,Not Classified,R1D-H,Park,Permanent City Ownership,Treasurer Sale,1968-06-26,2017-02-23,40.4649781936,-80.0200505264,42003261400,Perry South,6,26,1-12,1,1,Northern,Riverview
5989370,182601,0045M00130000000,49  STRAUSS ST,City of Pittsburgh,3025,Building,R1D-H,Park,Permanent City Ownership,Sheriff Sale,1951-03-01,2017-02-23,40.4651577799,-80.0200472171,42003261400,Perry South,6,26,1-12,1,1,Northern,Riverview
5989371,175220,0046A00084000000,2848 N CHARLES ST,City of Pittsburgh,2000,Vacant Land,R1D-H,Park,Permanent City Ownership,Treasurer Sale,1983-07-18,2017-02-23,40.4701370144,-80.0120454624,42003261400,Perry South,6,26,1-23,1,1,Northern,Riverview
5989372,175221,0046A00085000000,2846 N CHARLES ST,City of Pittsburgh,2000,Vacant Land,R1D-H,Park,Permanent City Ownership,Treasurer Sale,1983-07-18,2017-02-23,40.4701208565,-80.0121105548,42003261400,Perry South,6,26,1-23,1,1,Northern,Riverview
5989373,175222,0046A00086000000,2844 N CHARLES ST,City of Pittsburgh,2000,Vacant Land,R1D-H,Park,Permanent City Ownership,Treasurer Sale,1943-06-07,2017-02-23,40.4701109966,-80.0121802029,42003261400,Perry South,6,26,1-23,1,1,Northern,Riverview
5989374,175223,0046A00087000000,2842 N CHARLES ST,City of Pittsburgh,2000,Vacant Land,R1D-H,Park,Permanent City Ownership,Treasurer Sale,1956-06-04,2017-02-23,40.4700969702,-80.0122498917,42003261400,Perry South,6,26,1-23,1,1,Northern,Riverview
5989375,175244,0046B00289000000,2856 76 N CHARLES ST,City of Pittsburgh,16000,Vacant Land,P,Park,Permanent City Ownership,Purchase,1950-06-06,2017-02-23,40.4701978566,-80.0117323786,42003261400,Perry South,6,26,1-23,1,1,Northern,Riverview
5989376,175245,0046B00290000000,2900 52 N CHARLES ST,City of Pittsburgh,492925,Not Classified,P,Park,Permanent City Ownership,,2000-07-27,2017-02-23,40.4696993796,-80.0114316293,42003261400,Perry South,6,26,1-23,1,1,Northern,Riverview
5989377,175543,0047B00290000000,1348 ROMANHOFF ST,City of Pittsburgh,44867,Vacant Land,P,Park,Permanent City Ownership,Treasurer Sale,1956-06-04,2017-02-23,40.4698980974,-79.9920256477,42003262000,Spring Hill-City View,1,26,1-11,1,1,Northern,Riverview
5989378,175546,0047C00120000000,1309 ROMANHOFF ST,City of Pittsburgh,6519,Vacant Land,P,Park,Permanent City Ownership,Treasurer Sale,1965-06-07,2017-02-23,40.4699062781,-79.9910660953,42003262000,Spring Hill-City View,1,26,1-11,1,1,Northern,Riverview
5989379,175620,0047M00095000A00,1600 SPRING GARDEN AVE,City of Pittsburgh,3400,Vacant Land,R1D-L,Park,Permanent City Ownership,Treasurer Sale,1972-06-05,2017-02-23,40.4661368779,-79.985929512,42003241200,Spring Garden,1,26,1-24,1,1,Northern,Riverview
5989380,175668,0049K00061000000,3900 39TH ST,City of Pittsburgh,469934,Not Classified,P,Park,Permanent City Ownership,,1913-10-01,2017-02-23,40.4666448685,-79.9611592695,42003060300,Lower Lawrenceville,7,6,3-3,2,2,Central,Highland
5989381,175669,0049N00346000000,3601 LIBERTY AVE,City of Pittsburgh,50000,Not Classified,P,Park,Permanent City Ownership,,1926-10-01,2017-02-23,40.4628928765,-79.9630940322,42003060300,Lower Lawrenceville,7,6,3-6,2,2,Central,Highland
5989382,175670,0049N00347000000,3600 LIBERTY AVE,City of Pittsburgh,40000,Not Classified,P,Park,Permanent City Ownership,,1926-10-01,2017-02-23,40.4625029505,-79.963231244,42003060300,Lower Lawrenceville,7,6,3-6,2,2,Central,Highland
